"";"X";"time";"data";"sequence";"word";"V1";"nasal";"V2";"speaker";"session";"token"
"237";237;0,363636363636364;1,84267004578156;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"238";238;0,373737373737374;2,06328601664123;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"239";239;0,383838383838384;2,83062011300051;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"240";240;0,393939393939394;2,86526290331371;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"241";241;0,404040404040404;1,98858518185452;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"242";242;0,414141414141414;1,43259436087494;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"243";243;0,424242424242424;1,97708703945934;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"244";244;0,434343434343434;2,61697720914178;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"245";245;0,444444444444444;2,29703212430056;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"246";246;0,454545454545455;1,35529717135383;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"247";247;0,464646464646465;1,16487309697696;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"248";248;0,474747474747475;1,9047600147155;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"249";249;0,484848484848485;2,29554849302376;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"250";250;0,494949494949495;1,67279426458833;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"251";251;0,505050505050505;0,825269897718189;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"252";252;0,515151515151515;0,999003120231084;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"253";253;0,525252525252525;1,78006080590073;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"254";254;0,535353535353535;1,88220881930819;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"255";255;0,545454545454546;1,07222032374101;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"256";256;0,555555555555556;0,456958433253398;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"257";257;0,565656565656566;0,936022972531063;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"258";258;0,575757575757576;1,64148964464792;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"259";259;0,585858585858586;1,47242986065693;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"260";260;0,595959595959596;0,596345591708455;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"261";261;0,606060606060606;0,25036277795945;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"262";262;0,616161616161616;0,908649975474166;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"263";263;0,626262626262626;1,46241534953855;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"264";264;0,636363636363636;1,09692278449968;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"265";265;0,646464646464647;0,252439861746967;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"266";266;0,656565656565657;0,174029948768258;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"267";267;0,666666666666667;0,954716726618699;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"268";268;0,676767676767677;1,3558164423007;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"269";269;0,686868686868687;0,842034931145993;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"270";270;0,696969696969697;0,0850120721604524;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"271";271;0,707070707070707;0,229740303211972;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"272";272;0,717171717171717;1,05523274562168;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"273";273;0,727272727272727;1,31256859058208;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"274";274;0,737373737373737;0,70598594306373;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"275";275;0,747474747474748;0,0351620612600841;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"276";276;0,757575757575758;0,360522400261607;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"277";277;0,767676767676768;1,18757265551195;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"278";278;0,777777777777778;1,33170743405276;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"279";279;0,787878787878788;0,672307513080448;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"280";280;0,797979797979798;0,095620035789551;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"281";281;0,808080808080808;0,561406075139888;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"282";282;0,818181818181818;1,39201704545454;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"283";283;0,828282828282828;1,46464079645375;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"284";284;0,838383838383838;0,76577628351864;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"285";285;0,848484848484849;0,257039118705036;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"286";286;0,858585858585859;0,822005908909238;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"287";287;0,868686868686869;1,65283942391542;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"288";288;0,878787878787879;1,66730482886419;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"289";289;0,888888888888889;0,91473286370904;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"290";290;0,898989898989899;0,422241461376353;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"291";291;0,909090909090909;1,0835701030085;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"292";292;0,919191919191919;1,96506962611729;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"293";293;0,929292929292929;1,96647907583024;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"294";294;0,939393939393939;1,18994646555483;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"295";295;0,94949494949495;0,730688403822398;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"296";296;0,95959595959596;1,50091558117141;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"297";297;0,96969696969697;2,51008157564857;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"298";298;0,97979797979798;2,68203444062932;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"299";299;0,98989898989899;2,30749172480198;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"300";300;1;2,12975269784173;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S1";1;"N04"
"301";301;0;5,59610881294964;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"302";302;0,0101010101010101;5,60345278776978;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"303";303;0,0202020202020202;5,6241494440811;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"304";304;0,0303030303030303;5,62548471223022;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"305";305;0,0404040404040404;5,57207398626553;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"306";306;0,0505050505050505;5,4405500735775;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"307";307;0,0606060606060606;5,20888104970569;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"308";308;0,0707070707070707;4,94115978580772;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"309";309;0,0808080808080808;4,7288521500981;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"310";310;0,0909090909090909;4,63271284336167;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"311";311;0,101010101010101;4,64940369522564;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"312";312;0,111111111111111;4,73686375899281;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"313";313;0,121212121212121;4,84568811314585;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"314";314;0,131313131313131;4,89108723021583;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"315";315;0,141414141414141;4,78893921680837;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"316";316;0,151515151515152;4,50853290549379;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"317";317;0,161616161616162;4,12798148299542;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"318";318;0,171717171717172;3,81352583387835;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"319";319;0,181818181818182;3,65462892413342;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"320";320;0,191919191919192;3,66130526487901;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"321";321;0,202020202020202;3,79616734793983;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"322";322;0,212121212121212;3,99044886363636;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"323";323;0,222222222222222;4,12731384892086;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"324";324;0,232323232323232;4,10661719260955;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"325";325;0,242424242424242;3,91500621321125;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"326";326;0,252525252525253;3,5745128351864;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"327";327;0,262626262626263;3,17927346304774;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"328";328;0,272727272727273;2,89219081098757;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"329";329;0,282828282828283;2,81274235611511;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"330";330;0,292929292929293;2,90420822432963;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"331";331;0,303030303030303;3,10182791039895;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"332";332;0,313131313131313;3,29544179202093;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"333";333;0,323232323232323;3,38557239208633;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"334";334;0,333333333333333;3,30478866906475;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"335";335;0,343434343434343;3,05976696370177;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"336";336;0,353535353535354;2,70592090418574;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"337";337;0,363636363636364;2,3347163587312;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"338";338;0,373737373737374;2,10838840745585;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"339";339;0,383838383838384;2,07500670372793;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"340";340;0,393939393939394;2,20185717789405;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"341";341;0,404040404040404;2,39280052321779;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"342";342;0,414141414141414;2,55970904185742;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"343";343;0,424242424242424;2,61311976782211;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"344";344;0,434343434343434;2,50896885219097;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"345";345;0,444444444444444;2,2766321942446;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"346";346;0,454545454545455;1,94415042511445;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"347";347;0,464646464646465;1,61033338783519;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"348";348;0,474747474747475;1,40136392249836;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"349";349;0,484848484848485;1,37065275506867;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"350";350;0,494949494949495;1,48081237737083;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"351";351;0,505050505050505;1,64772089601046;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"352";352;0,515151515151515;1,79259749018967;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"353";353;0,525252525252525;1,83599370503597;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"354";354;0,535353535353535;1,74986890941792;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"355";355;0,545454545454546;1,55291685742315;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"356";356;0,555555555555556;1,27050764388489;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"357";357;0,565656565656566;0,966734139960757;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"358";358;0,575757575757576;0,754426504251145;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"359";359;0,585858585858586;0,697677607913669;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"360";360;0,595959595959596;0,777793696860693;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"361";361;0,606060606060606;0,934020070307391;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"362";362;0,616161616161616;1,08957880967953;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"363";363;0,626262626262626;1,17036253270111;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"364";364;0,636363636363636;1,14165426749509;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"365";365;0,646464646464647;1,01547142740353;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"366";366;0,656565656565657;0,796487450948331;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"367";367;0,666666666666667;0,528766187050359;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"368";368;0,676767676767677;0,303773503924132;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"369";369;0,686868686868687;0,206966563113146;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"370";370;0,696969696969697;0,253033314257685;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"371";371;0,707070707070707;0,412597858077174;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"372";372;0,717171717171717;0,607547007848267;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"373";373;0,727272727272727;0,766443917593198;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"374";374;0,737373737373737;0,837213129496402;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"375";375;0,747474747474748;0,803831425768476;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"376";376;0,757575757575758;0,662960636036625;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"377";377;0,767676767676768;0,429288709941137;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"378";378;0,777777777777778;0,176255395683453;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"379";379;0,787878787878788;0,0233671926095486;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"380";380;0,797979797979798;0,0193613881621975;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"381";381;0,808080808080808;0,166240884565076;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"382";382;0,818181818181818;0,441306123283191;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"383";383;0,828282828282828;0,762438113145847;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"384";384;0,838383838383838;1,06287344669719;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"385";385;0,848484848484849;1,29587773871812;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"386";386;0,858585858585859;1,40269919064748;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"387";387;0,868686868686869;1,30923042020929;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"388";388;0,878787878787879;1,05285893557881;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"389";389;0,888888888888889;0,778461330935252;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"390";390;0,898989898989899;0,654281393067364;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"391";391;0,909090909090909;0,814513570961415;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"392";392;0,919191919191919;1,27384581425769;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"393";393;0,929292929292929;2,01759017331589;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"394";394;0,939393939393939;2,96362765696533;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"395";395;0,94949494949495;3,92568835840419;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"396";396;0,95959595959596;4,73018741824722;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"397";397;0,96969696969697;5,09137745258339;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"398";398;0,97979797979798;4,90844571615434;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"399";399;0,98989898989899;4,47314829954218;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"400";400;1;4,14934577338129;"U->m->@";"kumoken";"ʊ";"m";"ə";"S1";1;"N05"
"401";401;0;2,85680620503597;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"402";402;0,0101010101010101;2,75814472512899;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"403";403;0,0202020202020202;2,65213927040186;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"404";404;0,0303030303030303;2,54502109221714;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"405";405;0,0404040404040404;2,43278438612746;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"406";406;0,0505050505050505;2,32677893140033;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"407";407;0,0606060606060606;2,23546142631349;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"408";408;0,0707070707070707;2,15898023399462;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"409";409;0,0808080808080808;2,10230551922099;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"410";410;0,0909090909090909;2,0529747792675;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"411";411;0,101010101010101;2,003644039314;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"412";412;0,111111111111111;1,94696932454037;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"413";413;0,121212121212121;1,86381179147591;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"414";414;0,131313131313131;1,76277650152605;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"415";415;0,141414141414141;1,63681620612601;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"416";416;0,151515151515152;1,51819988554611;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"417";417;0,161616161616162;1,41775804810697;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"418";418;0,171717171717172;1,34988191719352;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"419";419;0,181818181818182;1,3219154676259;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"420";420;0,191919191919192;1,32925944244604;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"421";421;0,202020202020202;1,34646956525689;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"422";422;0,212121212121212;1,35129136690647;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"423";423;0,222222222222222;1,32354746203038;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"424";424;0,232323232323232;1,23022705471986;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"425";425;0,242424242424242;1,06598907237846;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"426";426;0,252525252525253;0,861841408691229;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"427";427;0,262626262626263;0,683434747656421;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"428";428;0,272727272727273;0,599535398953565;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"429";429;0,282828282828283;0,632768739553812;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"430";430;0,292929292929293;0,750494881367634;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"431";431;0,303030303030303;0,91109796708088;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"432";432;0,313131313131313;1,04625677639706;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"433";433;0,323232323232323;1,07956429856115;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"434";434;0,333333333333333;0,944924760191847;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"435";435;0,343434343434343;0,677945311932271;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"436";436;0,353535353535354;0,377435796817092;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"437";437;0,363636363636364;0,166908518639634;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"438";438;0,373737373737374;0,121435220005814;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"439";439;0,383838383838384;0,251623864544729;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"440";440;0,393939393939394;0,512520424569435;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"441";441;0,404040404040404;0,821115730143158;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"442";442;0,414141414141414;1,04736949985466;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"443";443;0,424242424242424;1,09247189066928;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"444";444;0,434343434343434;0,92511828264661;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"445";445;0,444444444444444;0,594861960431656;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"446";446;0,454545454545455;0,243018803139308;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"447";447;0,464646464646465;0,022254469151952;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"448";448;0,474747474747475;0,030266078046655;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"449";449;0,484848484848485;0,264160548833662;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"450";450;0,494949494949495;0,641967253469952;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"451";451;0,505050505050505;1,03453608931037;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"452";452;0,515151515151515;1,30945296490081;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"453";453;0,525252525252525;1,37117202601555;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"454";454;0,535353535353535;1,21123657437686;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"455";455;0,545454545454546;0,869927199149769;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"456";456;0,555555555555556;0,495310301758593;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"457";457;0,565656565656566;0,254665308662161;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"458";458;0,575757575757576;0,254368582406802;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"459";459;0,585858585858586;0,505028086621612;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"460";460;0,595959595959596;0,92860481614708;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"461";461;0,606060606060606;1,39023668792239;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"462";462;0,616161616161616;1,74957218316256;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"463";463;0,626262626262626;1,91284580517404;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"464";464;0,636363636363636;1,85134928875082;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"465";465;0,646464646464647;1,58488911143812;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"466";466;0,656565656565657;1,21509401569653;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"467";467;0,666666666666667;0,903308902877698;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"468";468;0,676767676767677;0,778832238754452;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"469";469;0,686868686868687;0,928085545200205;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"470";470;0,696969696969697;1,32058019947678;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"471";471;0,707070707070707;1,85528091163433;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"472";472;0,717171717171717;2,38026383892886;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"473";473;0,727272727272727;2,76734323904513;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"474";474;0,737373737373737;2,92549833315166;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"475";475;0,747474747474748;2,81697070525398;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
"476";476;0,757575757575758;2,47580969315456;"U->m->o";"kumoken";"ʊ";"m";"o";"S1";1;"N06"
